id,release_date,original_title,title,collection,collection_id,budget,revenue,runtime,popularity,vote_average,vote_count,adult,belongs_to_collection,genres,production_companies,spoken_languages,status,tagline,overview,imdb_id,production_countries,original_language
22937,1968-02-12,Carry On Up the Khyber,Carry On Up the Khyber,Carry On Collection,918027,0,0,88,9.369,6.5,74,False,"{'id': 918027, 'name': 'Carry On Collection', 'poster_path': '/yabeL7PLxqEI9W5VSnqEf51YJHR.jpg', 'backdrop_path': '/cJ6ttL2vDNc0ADJIJIuaUPj31ih.jpg'}","[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 10265, 'logo_path': None, 'name': 'Peter Rogers Productions', 'origin_country': ''}, {'id': 8233, 'logo_path': None, 'name': 'Rank Organisation, The', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,YOU'RE DRAFTED . . . to enjoy the laughs in the Latest and Funniest,"Sir Sidney Ruff-Diamond looks after the British outpost near the Khybar pass. Protected by the kilted Third Foot and Mouth regiment, you would think they were safe, but the Khazi of Kalabar has other ideas—he wants all the British dead. But his troops fear the 'skirted-devils, who are rumoured not to wear any underwear.",tt0062782,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",en
36481,1977-01-01,That's Carry On!,That's Carry On!,Carry On Collection,918027,0,0,95,4.999,5.8,21,False,"{'id': 918027, 'name': 'Carry On Collection', 'poster_path': '/yabeL7PLxqEI9W5VSnqEf51YJHR.jpg', 'backdrop_path': '/cJ6ttL2vDNc0ADJIJIuaUPj31ih.jpg'}","[{'id': 35, 'name': 'Comedy'}]","[{'id': 8233, 'logo_path': None, 'name': 'Rank Organisation, The', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Everyone who's anyone is in it... right in it!,"Celebrating twenty years of classic Carry On films, two of the films’ best-loved stars, Kenneth Williams and Barbara Windsor return to Pinewood film studios to unwrap some rib-tickling moments from the series. From the original, military mayhem of Carry On Sergeant, through to the really ancient archaeological gags of Carry On Behind, our saucy hosts get their titters out for this laugh-a-second gallop through the most successful series of British comedy films ever made.",tt0076814,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",en
19725,1992-10-02,Carry On Columbus,Carry On Columbus,Carry On Collection,918027,0,0,91,3.913,3.8,40,False,"{'id': 918027, 'name': 'Carry On Collection', 'poster_path': '/yabeL7PLxqEI9W5VSnqEf51YJHR.jpg', 'backdrop_path': '/cJ6ttL2vDNc0ADJIJIuaUPj31ih.jpg'}","[{'id': 35, 'name': 'Comedy'}]","[{'id': 10265, 'logo_path': None, 'name': 'Peter Rogers Productions', 'origin_country': ''}, {'id': 73195, 'logo_path': None, 'name': 'Island World Productions', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Christopher Columbus believes he can find an alternative route to the far East and persuades the King and Queen of Spain to finance his expedition...,tt0103927,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",en
32115,1961-04-04,Carry On Regardless,Carry On Regardless,Carry On Collection,918027,0,0,90,5.246,6.4,47,False,"{'id': 918027, 'name': 'Carry On Collection', 'poster_path': '/yabeL7PLxqEI9W5VSnqEf51YJHR.jpg', 'backdrop_path': '/cJ6ttL2vDNc0ADJIJIuaUPj31ih.jpg'}","[{'id': 35, 'name': 'Comedy'}]","[{'id': 10265, 'logo_path': None, 'name': 'Peter Rogers Productions', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Can you stand the laughs? Do you cry real tears at comedy? Do your sides ache when you laugh too hard?,"After a bunch of no-hopers approaches an employment agency, the anarchy mounts as they do a series of odd jobs, including a chimp's tea party, trying to stay sober at a wine tasting… and demolishing a house.",tt0054727,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",en
26190,1962-03-12,Carry On Cruising,Carry On Cruising,Carry On Collection,918027,0,0,89,7.993,6.0,61,False,"{'id': 918027, 'name': 'Carry On Collection', 'poster_path': '/yabeL7PLxqEI9W5VSnqEf51YJHR.jpg', 'backdrop_path': '/cJ6ttL2vDNc0ADJIJIuaUPj31ih.jpg'}","[{'id': 35, 'name': 'Comedy'}]","[{'id': 10265, 'logo_path': None, 'name': 'Peter Rogers Productions', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Captain Crowther's lot is not a happy one! Five of his crew have to be replaced and at such short notice before the voyage begins there isn't much to choose from. Not only does he get the five most incompetent shipmates ever to sail the seven seas, but the passengers turn out to be a rather strange bunch too. The SS Happy Wanderer will never be the same.",tt0055831,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",en
32105,1964-02-23,Carry On Jack,Carry On Jack,Carry On Collection,918027,0,0,87,7.823,5.9,56,False,"{'id': 918027, 'name': 'Carry On Collection', 'poster_path': '/yabeL7PLxqEI9W5VSnqEf51YJHR.jpg', 'backdrop_path': '/cJ6ttL2vDNc0ADJIJIuaUPj31ih.jpg'}","[{'id': 35, 'name': 'Comedy'}]","[{'id': 10265, 'logo_path': None, 'name': 'Peter Rogers Productions', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,That crazy 'Carry On' team . . . on a tidal wave of hilarity !,"Tenth entry in the Carry On series. Able seaman Poop-Decker signs up for adventure on the high seas with the wicked Captain Fearless. Those swabbing the decks include Juliet Mills, Charles Hawtrey and Donald Houston. The film was originally to be titled Up the Armada, but the British Board of Film Censors objected to such a rude title.",tt0057919,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",en
5061,1966-12-10,Carry On Don't Lose Your Head,Carry On Don't Lose Your Head,Carry On Collection,918027,0,0,90,8.336,6.5,52,False,"{'id': 918027, 'name': 'Carry On Collection', 'poster_path': '/yabeL7PLxqEI9W5VSnqEf51YJHR.jpg', 'backdrop_path': '/cJ6ttL2vDNc0ADJIJIuaUPj31ih.jpg'}","[{'id': 35, 'name': 'Comedy'}]","[{'id': 364, 'logo_path': None, 'name': 'The Rank Organisation', 'origin_country': 'GB'}, {'id': 1847, 'logo_path': None, 'name': 'Adder', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Carry On laughing until you have hysterics, but... Don't Lose Your Head!","Amidst the French revolution, Citizen Robespierre is beheading the aristocracy! When word gets to England, noblemen Sir Rodney Ffing and Lord Darcy Pue take it upon themselves to aid their French counterparts. Sir Rodney is a master of disguise, and becomes 'The Black Fingernail' scourge of Camembert and Bidet, leaders of the French secret police.",tt0060330,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",en
24568,1967-08-10,Carry on Follow That Camel,Carry on Follow That Camel,Carry On Collection,918027,0,0,95,7.617,5.8,46,False,"{'id': 918027, 'name': 'Carry On Collection', 'poster_path': '/yabeL7PLxqEI9W5VSnqEf51YJHR.jpg', 'backdrop_path': '/cJ6ttL2vDNc0ADJIJIuaUPj31ih.jpg'}","[{'id': 35, 'name': 'Comedy'}]","[{'id': 364, 'logo_path': None, 'name': 'The Rank Organisation', 'origin_country': 'GB'}, {'id': 1847, 'logo_path': None, 'name': 'Adder', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Bertram Oliphant 'Bo' West wants to clear his unjustly smeared reputation, so he joins the Foreign Legion—with Simpson his manservant in tow. But the fort they get posted to is full of eccentric legionnaires, and there's trouble brewing with the locals too. Unbeknown to Bo, his lady love has followed him in disguise.",tt0061680,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",en
19293,1969-12-05,Carry On Again Doctor,Carry On Again Doctor,Carry On Collection,918027,0,0,85,6.598,6.1,54,False,"{'id': 918027, 'name': 'Carry On Collection', 'poster_path': '/yabeL7PLxqEI9W5VSnqEf51YJHR.jpg', 'backdrop_path': '/cJ6ttL2vDNc0ADJIJIuaUPj31ih.jpg'}","[{'id': 35, 'name': 'Comedy'}]","[{'id': 364, 'logo_path': None, 'name': 'The Rank Organisation', 'origin_country': 'GB'}]","[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Their latest laughter operation!,"Dr. Nookey is disgraced and sent to a remote island hospital. He is given a secret slimming potion by a member of staff, Gladstone Screwer, and he flies back to England to fame and fortune. But others want to cash in on his good fortunes, and some just want him brought down a peg or two.",tt0064132,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",en
17276,1970-03-20,Carry On Up the Jungle,Carry On Up the Jungle,Carry On Collection,918027,0,0,89,4.306,5.946,56,False,"{'id': 918027, 'name': 'Carry On Collection', 'poster_path': '/yabeL7PLxqEI9W5VSnqEf51YJHR.jpg', 'backdrop_path': '/cJ6ttL2vDNc0ADJIJIuaUPj31ih.jpg'}","[{'id': 35, 'name': 'Comedy'}]","[{'id': 10265, 'logo_path': None, 'name': 'Peter Rogers Productions', 'origin_country': ''}, {'id': 364, 'logo_path': None, 'name': 'The Rank Organisation', 'origin_country': 'GB'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A safari of laughs with the Carry On Gang!,"The Carry On team send up the Tarzan tradition in great style. Lady Evelyn Bagley mounts an expedition to find her long-lost baby. Bill Boosey is the fearless hunter and guide. Prof. Tinkle is searching for the rare Oozalum bird. Everything is going swimmingly until a gorilla enters the camp, and then the party is captured by an all female tribe from Aphrodisia... Written by Simon N. McIntosh-Smit",tt0065525,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",en
24569,1971-06-03,Carry On Henry,Carry On Henry,Carry On Collection,918027,0,0,89,6.831,6.1,56,False,"{'id': 918027, 'name': 'Carry On Collection', 'poster_path': '/yabeL7PLxqEI9W5VSnqEf51YJHR.jpg', 'backdrop_path': '/cJ6ttL2vDNc0ADJIJIuaUPj31ih.jpg'}","[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 364, 'logo_path': None, 'name': 'The Rank Organisation', 'origin_country': 'GB'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A great guy with his 'chopper'!,"Henry VIII has just married Marie of Normandy, and is eager to consummate their marriage. Unfortunately for Henry, she is always eating garlic, and refuses to stop. Deciding to get rid of her in his usual manner, Henry has to find some way of doing it without provoking war with Marie's cousin, the King of France. Perhaps if she had an affair...",tt0066894,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",en
19297,1971-12-10,Carry On at Your Convenience,Carry On at Your Convenience,Carry On Collection,918027,0,190000,90,7.597,6.186,59,False,"{'id': 918027, 'name': 'Carry On Collection', 'poster_path': '/yabeL7PLxqEI9W5VSnqEf51YJHR.jpg', 'backdrop_path': '/cJ6ttL2vDNc0ADJIJIuaUPj31ih.jpg'}","[{'id': 35, 'name': 'Comedy'}]","[{'id': 364, 'logo_path': None, 'name': 'The Rank Organisation', 'origin_country': 'GB'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"At WC Boggs' Lavatory factory, Vic Spanner is the union representative who calls a strike at the drop of a hat. However, eventually everyone gets fed up with him.",tt0066895,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",en
19300,1975-06-10,Carry On Behind,Carry On Behind,Carry On Collection,918027,0,0,90,9.393,5.4,51,False,"{'id': 918027, 'name': 'Carry On Collection', 'poster_path': '/yabeL7PLxqEI9W5VSnqEf51YJHR.jpg', 'backdrop_path': '/cJ6ttL2vDNc0ADJIJIuaUPj31ih.jpg'}","[{'id': 35, 'name': 'Comedy'}]","[{'id': 364, 'logo_path': None, 'name': 'The Rank Organisation', 'origin_country': 'GB'}]","[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Professors Vrooshka and Crump decide to visit an archaeological site to study the artifacts there. Lo and behold, it's right next to a caravan site where all manner of people are staying. With a randy Major owning the site, a snobbish mother, and the two professors' constant innuendos, the story ends with a sinking caravan site and a striptease performance as a replacement for the cabaret night.",tt0072764,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",en
218,1984-10-26,The Terminator,The Terminator,The Terminator Collection,528,6400000,78371200,108,68.396,7.663,13195,False,"{'id': 528, 'name': 'The Terminator Collection', 'poster_path': '/pF5GIijY2fyZcByqNDzhS8v4h1x.jpg', 'backdrop_path': '/5swQRtrFigXwLdaH4Y2UeJjZHCy.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 3952, 'logo_path': '/hLfS5FjBQjK5MUNl7kdXgIHSSWy.png', 'name': 'Hemdale', 'origin_country': 'GB'}, {'id': 1280, 'logo_path': None, 'name': 'Pacific Western', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Your future is in its hands.,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",tt0088247,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
280,1991-07-03,Terminator 2: Judgment Day,Terminator 2: Judgment Day,The Terminator Collection,528,102000000,520000000,137,72.333,8.116,12892,False,"{'id': 528, 'name': 'The Terminator Collection', 'poster_path': '/pF5GIijY2fyZcByqNDzhS8v4h1x.jpg', 'backdrop_path': '/5swQRtrFigXwLdaH4Y2UeJjZHCy.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 275, 'logo_path': '/2MxNWlN5b3UXt1OfmznsWEQzFwq.png', 'name': 'Carolco Pictures', 'origin_country': 'US'}, {'id': 1280, 'logo_path': None, 'name': 'Pacific Western', 'origin_country': 'US'}, {'id': 574, 'logo_path': '/nLNW1TeFUYU0M5U0qmYUzOIwlB6.png', 'name': 'Lightstorm Entertainment', 'origin_country': 'US'}, {'id': 183, 'logo_path': '/eadyph99FClrWlnE0jPniwOcvvw.png', 'name': 'Le Studio Canal+', 'origin_country': 'FR'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,It's nothing personal.,"Set ten years after the events of the original, James Cameron’s classic sci-fi action flick tells the story of a second attempt to get the rid of rebellion leader John Connor, this time targeting the boy himself. However, the rebellion has sent a reprogrammed terminator to protect Connor.",tt0103064,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
296,2003-07-02,Terminator 3: Rise of the Machines,Terminator 3: Rise of the Machines,The Terminator Collection,528,200000000,435000000,109,40.065,6.164,6615,False,"{'id': 528, 'name': 'The Terminator Collection', 'poster_path': '/pF5GIijY2fyZcByqNDzhS8v4h1x.jpg', 'backdrop_path': '/5swQRtrFigXwLdaH4Y2UeJjZHCy.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 19116, 'logo_path': None, 'name': 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', 'origin_country': 'DE'}, {'id': 7340, 'logo_path': '/6md5HA8YherOD0apQ1XwsAbXiz5.png', 'name': 'C2 Pictures', 'origin_country': 'US'}, {'id': 23636, 'logo_path': None, 'name': 'Mostow/Lieberman Productions', 'origin_country': 'US'}, {'id': 763, 'logo_path': '/mCnIVkImjm8rUxIpGR5NgrGlIYL.png', 'name': 'Intermedia', 'origin_country': 'GB'}, {'id': 830, 'logo_path': '/mYga54mrt5n4GUUcJxE6DmR2FKv.png', 'name': 'Senator International', 'origin_country': 'US'}, {'id': 11533, 'logo_path': '/tWM9pmzVYxok4GbQIttxdcml1yT.png', 'name': 'Valhalla Motion Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The Machines Will Rise.,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",tt0181852,"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
534,2009-05-20,Terminator Salvation,Terminator Salvation,The Terminator Collection,528,200000000,371353001,115,34.767,6.063,6450,False,"{'id': 528, 'name': 'The Terminator Collection', 'poster_path': '/pF5GIijY2fyZcByqNDzhS8v4h1x.jpg', 'backdrop_path': '/5swQRtrFigXwLdaH4Y2UeJjZHCy.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 4021, 'logo_path': '/xSgwmjXQfVWRRLPRDvbFnnNqlbC.png', 'name': 'The Halcyon Company', 'origin_country': 'US'}, {'id': 212486, 'logo_path': None, 'name': 'Moritz Borman Productions', 'origin_country': 'US'}, {'id': 4022, 'logo_path': '/q6Xts6ztGkTHrY1WfHttlhL3Pfc.png', 'name': 'Wonderland Sound and Vision', 'origin_country': 'US'}, {'id': 2723, 'logo_path': '/rB0dyszYRRR3SAG1tfNRzXoYDYq.png', 'name': 'Lin Pictures', 'origin_country': 'US'}, {'id': 181992, 'logo_path': None, 'name': 'Mandate International', 'origin_country': 'US'}, {'id': 220966, 'logo_path': None, 'name': 'T Asset Acquisition Company', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,The End Begins.,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",tt0438488,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
87101,2015-06-23,Terminator Genisys,Terminator Genisys,The Terminator Collection,528,155000000,440603537,126,59.602,5.9,8376,False,"{'id': 528, 'name': 'The Terminator Collection', 'poster_path': '/pF5GIijY2fyZcByqNDzhS8v4h1x.jpg', 'backdrop_path': '/5swQRtrFigXwLdaH4Y2UeJjZHCy.jpg'}","[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 82819, 'logo_path': '/gXfFl9pRPaoaq14jybEn1pHeldr.png', 'name': 'Skydance Media', 'origin_country': 'US'}, {'id': 13184, 'logo_path': '/pfUB1a62jSMIqp4Xmaq6z2cgW0B.png', 'name': 'Annapurna Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Reset the future,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",tt1340138,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
